,Event,Time,Temperature,Time_subseconds,Date,Time_round,Time_in_seconds
1526,TEMPERATURE_ON,00:50:52.538,999,3052.53891,2024-06-16,00:50:53,3053
1527,TEMPERATURE_OFF,00:50:52.540,1008,3052.540039,2024-06-16,00:50:53,3053
1528,TOUCH_ON,00:50:53.181,0,3053.181763,2024-06-16,00:50:53,3053
1529,TOUCH_OFF,00:50:53.393,0,3053.393341,2024-06-16,00:50:53,3053
1530,TEMPERATURE_ON,00:50:53.181,999,3053.181763,2024-06-16,00:50:53,3053
1531,TEMPERATURE_OFF,00:50:53.393,1008,3053.393341,2024-06-16,00:50:53,3053
1532,PUFF_ON,22:48:18.128,0,82098.128479,2024-06-16,22:48:18,82098
1533,PUFF_OFF,22:48:19.269,0,82099.269684,2024-06-16,22:48:19,82099
1534,TEMPERATURE_ON,22:48:18.128,1002,82098.128479,2024-06-16,22:48:18,82098
1535,TEMPERATURE_OFF,22:48:19.269,1009,82099.269684,2024-06-16,22:48:19,82099
1536,TOUCH_ON,22:48:18.260,0,82098.260193,2024-06-16,22:48:18,82098
1537,TOUCH_OFF,22:48:19.679,0,82099.679993,2024-06-16,22:48:20,82100
1538,TEMPERATURE_ON,22:48:18.260,1002,82098.260193,2024-06-16,22:48:18,82098
1539,TEMPERATURE_OFF,22:48:19.679,1009,82099.679993,2024-06-16,22:48:20,82100
1540,TOUCH_ON,22:48:20.527,0,82100.527252,2024-06-16,22:48:21,82101
1541,TOUCH_OFF,22:48:20.779,0,82100.779327,2024-06-16,22:48:21,82101
1542,TEMPERATURE_ON,22:48:20.527,1002,82100.527252,2024-06-16,22:48:21,82101
1543,TEMPERATURE_OFF,22:48:20.779,1009,82100.779327,2024-06-16,22:48:21,82101
1544,PUFF_ON,22:48:24.054,0,82104.05481,2024-06-16,22:48:24,82104
1545,PUFF_OFF,22:48:24.514,0,82104.514313,2024-06-16,22:48:25,82105
1546,TEMPERATURE_ON,22:48:24.054,1002,82104.05481,2024-06-16,22:48:24,82104
1547,TEMPERATURE_OFF,22:48:24.514,1009,82104.514313,2024-06-16,22:48:25,82105
1548,PUFF_ON,22:48:28.922,0,82108.922531,2024-06-16,22:48:29,82109
1549,PUFF_OFF,22:48:29.164,0,82109.164795,2024-06-16,22:48:29,82109
1550,TEMPERATURE_ON,22:48:28.922,1002,82108.922531,2024-06-16,22:48:29,82109
1551,TEMPERATURE_OFF,22:48:29.164,1009,82109.164795,2024-06-16,22:48:29,82109
1552,TOUCH_ON,22:48:30.525,0,82110.525162,2024-06-16,22:48:31,82111
1553,TOUCH_OFF,22:48:31.023,0,82111.023239,2024-06-16,22:48:31,82111
1554,TEMPERATURE_ON,22:48:30.525,1002,82110.525162,2024-06-16,22:48:31,82111
1555,TEMPERATURE_OFF,22:48:31.023,1009,82111.023239,2024-06-16,22:48:31,82111
1556,PUFF_ON,22:48:32.057,0,82112.057068,2024-06-16,22:48:32,82112
1557,PUFF_OFF,22:48:32.788,0,82112.788437,2024-06-16,22:48:33,82113
1558,TEMPERATURE_ON,22:48:32.057,1003,82112.057068,2024-06-16,22:48:32,82112
1559,TEMPERATURE_OFF,22:48:32.788,1008,82112.788437,2024-06-16,22:48:33,82113
1560,TOUCH_ON,22:48:38.304,0,82118.304779,2024-06-16,22:48:38,82118
1561,TOUCH_OFF,22:48:38.659,0,82118.659714,2024-06-16,22:48:39,82119
1562,TEMPERATURE_ON,22:48:38.304,1003,82118.304779,2024-06-16,22:48:38,82118
1563,TEMPERATURE_OFF,22:48:38.659,1008,82118.659714,2024-06-16,22:48:39,82119
1564,TOUCH_ON,22:48:40.183,0,82120.183746,2024-06-16,22:48:40,82120
1565,TOUCH_OFF,22:48:40.538,0,82120.538788,2024-06-16,22:48:41,82121
1566,TEMPERATURE_ON,22:48:40.183,1003,82120.183746,2024-06-16,22:48:40,82120
1567,TEMPERATURE_OFF,22:48:40.538,1008,82120.538788,2024-06-16,22:48:41,82121
1568,TOUCH_ON,22:48:42.804,0,82122.80426,2024-06-16,22:48:43,82123
1569,TOUCH_OFF,22:48:44.676,0,82124.676025,2024-06-16,22:48:45,82125
1570,TEMPERATURE_ON,22:48:42.804,1003,82122.80426,2024-06-16,22:48:43,82123
1571,TEMPERATURE_OFF,22:48:44.676,1008,82124.676025,2024-06-16,22:48:45,82125
1572,TOUCH_ON,22:48:52.896,0,82132.896408,2024-06-16,22:48:53,82133
1573,TOUCH_OFF,22:48:53.537,0,82133.537766,2024-06-16,22:48:54,82134
1574,TEMPERATURE_ON,22:48:52.896,1003,82132.896408,2024-06-16,22:48:53,82133
1575,TEMPERATURE_OFF,22:48:53.537,1008,82133.537766,2024-06-16,22:48:54,82134
1576,TOUCH_ON,22:48:54.139,0,82134.139389,2024-06-16,22:48:54,82134
1577,TOUCH_OFF,22:48:54.288,0,82134.288803,2024-06-16,22:48:54,82134
1578,TEMPERATURE_ON,22:48:54.139,1003,82134.139389,2024-06-16,22:48:54,82134
1579,TEMPERATURE_OFF,22:48:54.288,1008,82134.288803,2024-06-16,22:48:54,82134
1580,PUFF_ON,22:48:56.020,0,82136.020065,2024-06-16,22:48:56,82136
1581,PUFF_OFF,22:48:56.308,0,82136.308472,2024-06-16,22:48:56,82136
1582,TEMPERATURE_ON,22:48:56.020,1001,82136.020065,2024-06-16,22:48:56,82136
1583,TEMPERATURE_OFF,22:48:56.308,1009,82136.308472,2024-06-16,22:48:56,82136
1584,PUFF_ON,22:48:56.641,0,82136.641037,2024-06-16,22:48:57,82137
1585,PUFF_OFF,22:48:57.268,0,82137.268127,2024-06-16,22:48:57,82137
1586,TEMPERATURE_ON,22:48:56.641,1010,82136.641037,2024-06-16,22:48:57,82137
1587,TEMPERATURE_OFF,22:48:57.268,1009,82137.268127,2024-06-16,22:48:57,82137
1588,PUFF_ON,22:48:57.775,0,82137.775497,2024-06-16,22:48:58,82138
1589,PUFF_OFF,22:48:58.183,0,82138.183243,2024-06-16,22:48:58,82138
1590,TEMPERATURE_ON,22:48:57.775,1009,82137.775497,2024-06-16,22:48:58,82138
1591,TEMPERATURE_OFF,22:48:58.183,1009,82138.183243,2024-06-16,22:48:58,82138
1592,PUFF_ON,22:48:58.421,0,82138.421555,2024-06-16,22:48:58,82138
1593,PUFF_OFF,22:48:58.906,0,82138.906433,2024-06-16,22:48:59,82139
1594,TEMPERATURE_ON,22:48:58.421,1007,82138.421555,2024-06-16,22:48:58,82138
1595,TEMPERATURE_OFF,22:48:58.906,1009,82138.906433,2024-06-16,22:48:59,82139
1596,PUFF_ON,22:49:06.800,0,82146.800369,2024-06-16,22:49:07,82147
1597,PUFF_OFF,22:49:07.184,0,82147.184814,2024-06-16,22:49:07,82147
1598,TEMPERATURE_ON,22:49:06.800,1001,82146.800369,2024-06-16,22:49:07,82147
1599,TEMPERATURE_OFF,22:49:07.184,1009,82147.184814,2024-06-16,22:49:07,82147
1600,PUFF_ON,22:49:13.673,0,82153.673141,2024-06-16,22:49:14,82154
1601,PUFF_OFF,22:49:14.149,0,82154.14946,2024-06-16,22:49:14,82154
1602,TEMPERATURE_ON,22:49:13.673,1001,82153.673141,2024-06-16,22:49:14,82154
1603,TEMPERATURE_OFF,22:49:14.149,1009,82154.14946,2024-06-16,22:49:14,82154
1604,PUFF_ON,22:49:16.645,0,82156.645523,2024-06-16,22:49:17,82157
1605,PUFF_OFF,22:49:17.059,0,82157.059311,2024-06-16,22:49:17,82157
1606,TEMPERATURE_ON,22:49:16.645,1003,82156.645523,2024-06-16,22:49:17,82157
1607,TEMPERATURE_OFF,22:49:17.059,1008,82157.059311,2024-06-16,22:49:17,82157
1608,PUFF_ON,22:49:20.261,0,82160.26181,2024-06-16,22:49:20,82160
1609,PUFF_OFF,22:49:20.784,0,82160.784256,2024-06-16,22:49:21,82161
1610,TEMPERATURE_ON,22:49:20.261,1003,82160.26181,2024-06-16,22:49:20,82160
1611,TEMPERATURE_OFF,22:49:20.784,1009,82160.784256,2024-06-16,22:49:21,82161
1612,PUFF_ON,22:49:28.167,0,82168.167175,2024-06-16,22:49:28,82168
1613,PUFF_OFF,22:49:28.768,0,82168.76889,2024-06-16,22:49:29,82169
1614,TEMPERATURE_ON,22:49:28.167,1001,82168.167175,2024-06-16,22:49:28,82168
1615,TEMPERATURE_OFF,22:49:28.768,1009,82168.76889,2024-06-16,22:49:29,82169
1616,PUFF_ON,22:49:31.027,0,82171.027557,2024-06-16,22:49:31,82171
1617,PUFF_OFF,22:49:31.424,0,82171.424576,2024-06-16,22:49:31,82171
1618,TEMPERATURE_ON,22:49:31.027,1003,82171.027557,2024-06-16,22:49:31,82171
1619,TEMPERATURE_OFF,22:49:31.424,1009,82171.424576,2024-06-16,22:49:31,82171
1620,PUFF_ON,22:49:37.389,0,82177.389526,2024-06-16,22:49:37,82177
1621,PUFF_OFF,22:49:37.895,0,82177.895187,2024-06-16,22:49:38,82178
1622,TEMPERATURE_ON,22:49:37.389,1001,82177.389526,2024-06-16,22:49:37,82177
1623,TEMPERATURE_OFF,22:49:37.895,1009,82177.895187,2024-06-16,22:49:38,82178
1624,PUFF_ON,22:49:39.934,0,82179.934769,2024-06-16,22:49:40,82180
1625,PUFF_OFF,22:49:40.502,0,82180.502914,2024-06-16,22:49:41,82181
1626,TEMPERATURE_ON,22:49:39.934,1004,82179.934769,2024-06-16,22:49:40,82180
1627,TEMPERATURE_OFF,22:49:40.502,1009,82180.502914,2024-06-16,22:49:41,82181
1628,PUFF_ON,22:49:42.259,0,82182.259262,2024-06-16,22:49:42,82182
1629,PUFF_OFF,22:49:42.798,0,82182.798462,2024-06-16,22:49:43,82183
1630,TEMPERATURE_ON,22:49:42.259,1005,82182.259262,2024-06-16,22:49:42,82182
1631,TEMPERATURE_OFF,22:49:42.798,1009,82182.798462,2024-06-16,22:49:43,82183
1632,PUFF_ON,22:49:45.682,0,82185.682846,2024-06-16,22:49:46,82186
1633,PUFF_OFF,22:49:46.175,0,82186.175903,2024-06-16,22:49:46,82186
1634,TEMPERATURE_ON,22:49:45.682,1003,82185.682846,2024-06-16,22:49:46,82186
1635,TEMPERATURE_OFF,22:49:46.175,1008,82186.175903,2024-06-16,22:49:46,82186
1636,PUFF_ON,22:49:53.781,0,82193.781158,2024-06-16,22:49:54,82194
1637,PUFF_OFF,22:49:54.412,0,82194.412216,2024-06-16,22:49:54,82194
1638,TEMPERATURE_ON,22:49:53.781,1001,82193.781158,2024-06-16,22:49:54,82194
1639,TEMPERATURE_OFF,22:49:54.412,1008,82194.412216,2024-06-16,22:49:54,82194
1640,PUFF_ON,22:50:01.658,0,82201.65863,2024-06-16,22:50:02,82202
1641,PUFF_OFF,22:50:02.181,0,82202.181046,2024-06-16,22:50:02,82202
1642,TEMPERATURE_ON,22:50:01.658,1001,82201.65863,2024-06-16,22:50:02,82202
1643,TEMPERATURE_OFF,22:50:02.181,1009,82202.181046,2024-06-16,22:50:02,82202
1644,PUFF_ON,22:50:12.154,0,82212.154556,2024-06-16,22:50:12,82212
1645,PUFF_OFF,22:50:12.802,0,82212.802368,2024-06-16,22:50:13,82213
1646,TEMPERATURE_ON,22:50:12.154,1002,82212.154556,2024-06-16,22:50:12,82212
1647,TEMPERATURE_OFF,22:50:12.802,1009,82212.802368,2024-06-16,22:50:13,82213
1648,PUFF_ON,22:50:23.761,0,82223.761414,2024-06-16,22:50:24,82224
1649,PUFF_OFF,22:50:24.660,0,82224.660034,2024-06-16,22:50:25,82225
1650,TEMPERATURE_ON,22:50:23.761,1001,82223.761414,2024-06-16,22:50:24,82224
1651,TEMPERATURE_OFF,22:50:24.660,1009,82224.660034,2024-06-16,22:50:25,82225
1652,PUFF_ON,22:50:34.158,0,82234.1586,2024-06-16,22:50:34,82234
1653,PUFF_OFF,22:50:34.806,0,82234.806396,2024-06-16,22:50:35,82235
1654,TEMPERATURE_ON,22:50:34.158,1001,82234.1586,2024-06-16,22:50:34,82234
1655,TEMPERATURE_OFF,22:50:34.806,1009,82234.806396,2024-06-16,22:50:35,82235
1656,PUFF_ON,22:50:39.928,0,82239.928787,2024-06-16,22:50:40,82240
1657,PUFF_OFF,22:50:40.639,0,82240.639084,2024-06-16,22:50:41,82241
1658,TEMPERATURE_ON,22:50:39.928,1002,82239.928787,2024-06-16,22:50:40,82240
1659,TEMPERATURE_OFF,22:50:40.639,1009,82240.639084,2024-06-16,22:50:41,82241
1660,PUFF_ON,22:50:42.547,0,82242.547745,2024-06-16,22:50:43,82243
1661,PUFF_OFF,22:50:43.161,0,82243.161987,2024-06-16,22:50:43,82243
1662,TEMPERATURE_ON,22:50:42.547,1005,82242.547745,2024-06-16,22:50:43,82243
1663,TEMPERATURE_OFF,22:50:43.161,1008,82243.161987,2024-06-16,22:50:43,82243
1664,PUFF_ON,22:50:45.040,0,82245.040436,2024-06-16,22:50:45,82245
1665,PUFF_OFF,22:50:45.625,0,82245.62532,2024-06-16,22:50:46,82246
1666,TEMPERATURE_ON,22:50:45.040,1003,82245.040436,2024-06-16,22:50:45,82245
1667,TEMPERATURE_OFF,22:50:45.625,1009,82245.62532,2024-06-16,22:50:46,82246
1668,PUFF_ON,22:50:59.549,0,82259.5495,2024-06-16,22:51:00,82260
1669,PUFF_OFF,22:50:59.758,0,82259.758163,2024-06-16,22:51:00,82260
1670,TEMPERATURE_ON,22:50:59.549,1001,82259.5495,2024-06-16,22:51:00,82260
1671,TEMPERATURE_OFF,22:50:59.758,1008,82259.758163,2024-06-16,22:51:00,82260
1672,PUFF_ON,22:51:00.004,0,82260.004883,2024-06-16,22:51:00,82260
1673,PUFF_OFF,22:51:00.682,0,82260.682327,2024-06-16,22:51:01,82261
1674,TEMPERATURE_ON,22:51:00.004,1007,82260.004883,2024-06-16,22:51:00,82260
1675,TEMPERATURE_OFF,22:51:00.682,1009,82260.682327,2024-06-16,22:51:01,82261
1676,PUFF_ON,22:51:02.527,0,82262.527191,2024-06-16,22:51:03,82263
1677,PUFF_OFF,22:51:03.128,0,82263.128845,2024-06-16,22:51:03,82263
1678,TEMPERATURE_ON,22:51:02.527,1004,82262.527191,2024-06-16,22:51:03,82263
1679,TEMPERATURE_OFF,22:51:03.128,1009,82263.128845,2024-06-16,22:51:03,82263
1680,PUFF_ON,22:52:30.540,0,82350.540039,2024-06-16,22:52:31,82351
1681,PUFF_OFF,22:52:31.405,0,82351.405075,2024-06-16,22:52:31,82351
1682,TEMPERATURE_ON,22:52:30.540,1001,82350.540039,2024-06-16,22:52:31,82351
1683,TEMPERATURE_OFF,22:52:31.405,1009,82351.405075,2024-06-16,22:52:31,82351
1684,PUFF_ON,22:53:51.634,0,82431.63472,2024-06-16,22:53:52,82432
1685,PUFF_OFF,22:53:52.420,0,82432.420441,2024-06-16,22:53:52,82432
1686,TEMPERATURE_ON,22:53:51.634,1001,82431.63472,2024-06-16,22:53:52,82432
1687,TEMPERATURE_OFF,22:53:52.420,1009,82432.420441,2024-06-16,22:53:52,82432
1688,PUFF_ON,22:54:11.377,0,82451.377884,2024-06-16,22:54:11,82451
1689,PUFF_OFF,22:54:12.431,0,82452.431198,2024-06-16,22:54:12,82452
1690,TEMPERATURE_ON,22:54:11.377,1001,82451.377884,2024-06-16,22:54:11,82451
1691,TEMPERATURE_OFF,22:54:12.431,1009,82452.431198,2024-06-16,22:54:12,82452
1692,PUFF_ON,22:54:22.254,0,82462.25473,2024-06-16,22:54:22,82462
1693,PUFF_OFF,22:54:23.040,0,82463.040466,2024-06-16,22:54:23,82463
1694,TEMPERATURE_ON,22:54:22.254,1001,82462.25473,2024-06-16,22:54:22,82462
1695,TEMPERATURE_OFF,22:54:23.040,1009,82463.040466,2024-06-16,22:54:23,82463
1696,PUFF_ON,22:54:30.550,0,82470.55069,2024-06-16,22:54:31,82471
1697,PUFF_OFF,22:54:31.164,0,82471.164902,2024-06-16,22:54:31,82471
1698,TEMPERATURE_ON,22:54:30.550,1001,82470.55069,2024-06-16,22:54:31,82471
1699,TEMPERATURE_OFF,22:54:31.164,1008,82471.164902,2024-06-16,22:54:31,82471
1700,PUFF_ON,22:54:31.415,0,82471.415802,2024-06-16,22:54:31,82471
1701,PUFF_OFF,22:54:32.008,0,82472.008179,2024-06-16,22:54:32,82472
1702,TEMPERATURE_ON,22:54:31.415,1010,82471.415802,2024-06-16,22:54:31,82471
1703,TEMPERATURE_OFF,22:54:32.008,1009,82472.008179,2024-06-16,22:54:32,82472
1704,TOUCH_ON,00:01:52.625,0,112.625412,2024-06-17,00:01:53,113
1705,TOUCH_OFF,00:01:52.671,0,112.671982,2024-06-17,00:01:53,113
1706,TEMPERATURE_ON,00:01:52.625,1010,112.625412,2024-06-17,00:01:53,113
1707,TEMPERATURE_OFF,00:01:52.671,1009,112.671982,2024-06-17,00:01:53,113
1708,TOUCH_ON,01:54:34.266,0,6874.266632,2024-06-17,01:54:34,6874
1709,TOUCH_OFF,01:54:34.518,0,6874.518723,2024-06-17,01:54:35,6875
1710,TEMPERATURE_ON,01:54:34.266,1010,6874.266632,2024-06-17,01:54:34,6874
1711,TEMPERATURE_OFF,01:54:34.518,1009,6874.518723,2024-06-17,01:54:35,6875
1712,PUFF_ON,09:54:36.309,0,35676.309189,2024-06-17,09:54:36,35676
1713,PUFF_OFF,09:54:36.311,0,35676.311707,2024-06-17,09:54:36,35676
1714,TEMPERATURE_ON,09:54:36.309,1002,35676.309189,2024-06-17,09:54:36,35676
1715,TEMPERATURE_OFF,09:54:36.311,1008,35676.311707,2024-06-17,09:54:36,35676
1716,TOUCH_ON,09:59:28.536,0,35968.536285,2024-06-17,09:59:29,35969
1717,TOUCH_OFF,09:59:31.778,0,35971.778473,2024-06-17,09:59:32,35972
1718,TEMPERATURE_ON,09:59:28.536,1002,35968.536285,2024-06-17,09:59:29,35969
1719,TEMPERATURE_OFF,09:59:31.778,1008,35971.778473,2024-06-17,09:59:32,35972
1720,PUFF_ON,09:59:32.764,0,35972.764832,2024-06-17,09:59:33,35973
1721,PUFF_OFF,09:59:32.804,0,35972.804718,2024-06-17,09:59:33,35973
1722,TEMPERATURE_ON,09:59:32.764,999,35972.764832,2024-06-17,09:59:33,35973
1723,TEMPERATURE_OFF,09:59:32.804,1009,35972.804718,2024-06-17,09:59:33,35973
1724,PUFF_ON,10:26:26.798,0,37586.798492,2024-06-17,10:26:27,37587
1725,PUFF_OFF,10:26:26.798,0,37586.798492,2024-06-17,10:26:27,37587
1726,TEMPERATURE_ON,10:26:26.798,999,37586.798492,2024-06-17,10:26:27,37587
1727,TEMPERATURE_OFF,10:26:26.798,1009,37586.798492,2024-06-17,10:26:27,37587
1728,PUFF_ON,10:27:02.561,0,37622.561584,2024-06-17,10:27:03,37623
1729,PUFF_OFF,10:27:02.561,0,37622.561584,2024-06-17,10:27:03,37623
1730,TEMPERATURE_ON,10:27:02.561,1002,37622.561584,2024-06-17,10:27:03,37623
1731,TEMPERATURE_OFF,10:27:02.561,1009,37622.561584,2024-06-17,10:27:03,37623
1732,PUFF_ON,10:43:31.809,0,38611.809952,2024-06-17,10:43:32,38612
1733,PUFF_OFF,10:43:31.809,0,38611.809952,2024-06-17,10:43:32,38612
1734,TEMPERATURE_ON,10:43:31.809,1002,38611.809952,2024-06-17,10:43:32,38612
1735,TEMPERATURE_OFF,10:43:31.809,1009,38611.809952,2024-06-17,10:43:32,38612
1736,TOUCH_ON,10:44:21.560,0,38661.560806,2024-06-17,10:44:22,38662
1737,TOUCH_OFF,10:44:23.044,0,38663.044846,2024-06-17,10:44:23,38663
1738,TEMPERATURE_ON,10:44:21.560,1002,38661.560806,2024-06-17,10:44:22,38662
1739,TEMPERATURE_OFF,10:44:23.044,1009,38663.044846,2024-06-17,10:44:23,38663
1740,READ_TIME,10:46:03.812,0,38763.812485,2024-06-17,10:46:04,38764
