Event,Time,Date
TOUCH_OFF,20:17:48.170532,2024-10-09
TOUCH_ON,20:17:48.282761,2024-10-09
TOUCH_OFF,20:17:56.147675,2024-10-09
TOUCH_ON,20:17:56.405792,2024-10-09
TOUCH_OFF,20:18:9.77681,2024-10-09
TOUCH_ON,20:18:11.877655,2024-10-09
TOUCH_OFF,20:18:12.433289,2024-10-09
TOUCH_ON,20:18:18.512039,2024-10-09
TOUCH_OFF,20:18:18.667023,2024-10-09
PUFF_ON,20:18:19.266846,2024-10-09
PUFF_OFF,20:18:19.266846,2024-10-09
TOUCH_ON,20:18:19.182114,2024-10-09
TOUCH_OFF,20:18:20.66449,2024-10-09
TOUCH_ON,20:18:21.43251,2024-10-09
TOUCH_OFF,20:18:21.755371,2024-10-09
TOUCH_ON,20:18:22.015976,2024-10-09
TOUCH_OFF,20:18:22.920898,2024-10-09
TOUCH_ON,20:18:23.138672,2024-10-09
TOUCH_OFF,20:18:23.251648,2024-10-09
TOUCH_ON,20:18:23.406754,2024-10-09
TOUCH_OFF,20:18:23.519699,2024-10-09
TOUCH_ON,20:18:23.634628,2024-10-09
TOUCH_OFF,20:18:29.779434,2024-10-09
TOUCH_ON,20:18:50.780869,2024-10-09
TOUCH_OFF,20:18:50.936356,2024-10-09
PUFF_ON,20:18:52.75354,2024-10-09
PUFF_OFF,20:18:52.75354,2024-10-09
TOUCH_ON,20:20:28.429794,2024-10-09
TOUCH_OFF,20:20:29.003632,2024-10-09
TOUCH_ON,20:20:29.263504,2024-10-09
TOUCH_OFF,20:20:29.418427,2024-10-09
PUFF_ON,20:20:30.523911,2024-10-09
PUFF_OFF,20:20:30.523911,2024-10-09
TOUCH_ON,20:20:32.385147,2024-10-09
TOUCH_OFF,20:20:32.79364,2024-10-09
TOUCH_ON,20:20:32.904572,2024-10-09
TOUCH_OFF,20:20:33.164871,2024-10-09
TOUCH_ON,20:23:8.432739,2024-10-09
TOUCH_OFF,20:23:9.009659,2024-10-09
PUFF_ON,20:23:9.430496,2024-10-09
PUFF_OFF,20:23:9.430496,2024-10-09
TOUCH_ON,20:23:9.165176,2024-10-09
TOUCH_OFF,20:23:10.038254,2024-10-09
TOUCH_ON,20:23:11.883316,2024-10-09
TOUCH_OFF,20:23:11.93367,2024-10-09
TOUCH_ON,20:23:12.153809,2024-10-09
TOUCH_OFF,20:23:12.309708,2024-10-09
PUFF_ON,20:24:44.157639,2024-10-09
PUFF_OFF,20:24:44.157639,2024-10-09
TOUCH_ON,20:24:42.801788,2024-10-09
TOUCH_OFF,20:24:45.25177,2024-10-09
TOUCH_ON,20:24:46.168015,2024-10-09
TOUCH_OFF,20:24:46.386246,2024-10-09
TOUCH_ON,20:31:42.013519,2024-10-09
TOUCH_OFF,20:31:43.533356,2024-10-09
TOUCH_ON,20:31:45.642685,2024-10-09
TOUCH_OFF,20:31:45.797363,2024-10-09
TOUCH_ON,20:31:49.883041,2024-10-09
TOUCH_OFF,20:31:50.038559,2024-10-09
TOUCH_ON,20:31:50.552826,2024-10-09
TOUCH_OFF,20:31:51.129517,2024-10-09
TOUCH_ON,20:31:53.01857,2024-10-09
TOUCH_OFF,20:31:53.13147,2024-10-09
TOUCH_ON,20:31:54.003265,2024-10-09
TOUCH_OFF,20:32:1.396942,2024-10-09
PUFF_ON,20:32:2.514343,2024-10-09
PUFF_OFF,20:32:2.514343,2024-10-09
TOUCH_ON,20:32:1.806335,2024-10-09
TOUCH_OFF,20:32:6.007355,2024-10-09
PUFF_ON,20:33:24.129684,2024-10-09
PUFF_OFF,20:33:24.129684,2024-10-09
TOUCH_ON,20:33:23.002945,2024-10-09
TOUCH_OFF,20:33:24.277435,2024-10-09
TOUCH_ON,20:33:26.77861,2024-10-09
TOUCH_OFF,20:33:27.501175,2024-10-09
TOUCH_ON,20:35:40.75177,2024-10-09
TOUCH_OFF,20:35:41.411392,2024-10-09
PUFF_ON,20:35:46.426208,2024-10-09
PUFF_OFF,20:35:46.426208,2024-10-09
TOUCH_ON,20:35:41.523117,2024-10-09
TOUCH_OFF,20:35:48.269333,2024-10-09
TOUCH_ON,20:35:48.635086,2024-10-09
TOUCH_OFF,20:35:49.292404,2024-10-09
TOUCH_ON,20:38:4.881882,2024-10-09
TOUCH_OFF,20:38:5.037445,2024-10-09
PUFF_ON,20:38:6.181061,2024-10-09
PUFF_OFF,20:38:6.181061,2024-10-09
TOUCH_ON,20:38:5.506866,2024-10-09
TOUCH_OFF,20:38:8.78894,2024-10-09
TOUCH_ON,20:38:9.006165,2024-10-09
TOUCH_OFF,20:38:9.415253,2024-10-09
TOUCH_ON,20:46:12.790131,2024-10-09
TOUCH_OFF,20:46:15.274368,2024-10-09
TOUCH_ON,20:46:15.894058,2024-10-09
TOUCH_OFF,20:46:18.02771,2024-10-09
TOUCH_ON,20:46:22.770401,2024-10-09
TOUCH_OFF,20:46:23.029846,2024-10-09
PUFF_ON,20:46:24.757889,2024-10-09
PUFF_OFF,20:46:24.757889,2024-10-09
TOUCH_ON,20:46:28.024689,2024-10-09
TOUCH_OFF,20:46:28.68074,2024-10-09
TOUCH_ON,20:46:36.680267,2024-10-09
TOUCH_OFF,20:46:50.181015,2024-10-09
TOUCH_ON,20:46:50.293488,2024-10-09
TOUCH_OFF,20:46:50.511642,2024-10-09
TOUCH_ON,20:46:51.384521,2024-10-09
TOUCH_OFF,20:46:51.644287,2024-10-09
TOUCH_ON,20:50:42.904022,2024-10-09
TOUCH_OFF,20:50:43.310837,2024-10-09
PUFF_ON,20:50:44.050323,2024-10-09
PUFF_OFF,20:50:44.050323,2024-10-09
TOUCH_ON,20:50:43.423187,2024-10-09
TOUCH_OFF,20:50:44.291183,2024-10-09
TOUCH_ON,20:50:46.64357,2024-10-09
TOUCH_OFF,20:50:46.798889,2024-10-09
TOUCH_ON,20:50:46.911423,2024-10-09
TOUCH_OFF,20:50:47.024323,2024-10-09
TOUCH_ON,20:50:47.136612,2024-10-09
TOUCH_OFF,20:50:47.544724,2024-10-09
PUFF_ON,20:53:47.661713,2024-10-09
PUFF_OFF,20:53:47.661713,2024-10-09
TOUCH_ON,20:53:45.793228,2024-10-09
TOUCH_OFF,20:53:50.184586,2024-10-09
TOUCH_ON,20:53:50.400024,2024-10-09
TOUCH_OFF,20:53:51.055206,2024-10-09
TOUCH_ON,20:57:1.557373,2024-10-09
TOUCH_OFF,20:57:2.530884,2024-10-09
PUFF_ON,20:57:2.75473,2024-10-09
PUFF_OFF,20:57:2.75473,2024-10-09
TOUCH_ON,20:57:5.434097,2024-10-09
TOUCH_OFF,20:57:5.547028,2024-10-09
TOUCH_ON,20:57:5.763702,2024-10-09
TOUCH_OFF,20:57:6.41861,2024-10-09
PUFF_ON,20:59:47.038834,2024-10-09
PUFF_OFF,20:59:47.038834,2024-10-09
TOUCH_ON,20:59:45.546036,2024-10-09
TOUCH_OFF,20:59:50.184448,2024-10-09
TOUCH_ON,21:02:27.383926,2024-10-09
TOUCH_OFF,21:02:27.893036,2024-10-09
PUFF_ON,21:02:28.516754,2024-10-09
PUFF_OFF,21:02:28.516754,2024-10-09
TOUCH_ON,21:02:28.047562,2024-10-09
TOUCH_OFF,21:02:31.434204,2024-10-09
TOUCH_ON,21:03:1.135925,2024-10-09
TOUCH_OFF,21:03:2.255051,2024-10-09
PUFF_ON,21:03:4.12677,2024-10-09
PUFF_OFF,21:03:4.12677,2024-10-09
TOUCH_ON,21:03:2.887405,2024-10-09
TOUCH_OFF,21:03:7.401749,2024-10-09
TOUCH_ON,21:08:15.524445,2024-10-09
TOUCH_OFF,21:08:16.035217,2024-10-09
PUFF_ON,21:08:16.899689,2024-10-09
PUFF_OFF,21:08:16.899689,2024-10-09
TOUCH_ON,21:08:16.251129,2024-10-09
TOUCH_OFF,21:08:17.017181,2024-10-09
TOUCH_ON,21:08:19.518173,2024-10-09
TOUCH_OFF,21:08:19.673615,2024-10-09
TOUCH_ON,21:08:19.784225,2024-10-09
TOUCH_OFF,21:08:20.295868,2024-10-09
TOUCH_ON,21:14:2.672043,2024-10-09
TOUCH_OFF,21:14:2.889725,2024-10-09
TOUCH_ON,21:14:3.254196,2024-10-09
TOUCH_OFF,21:14:3.555878,2024-10-09
TOUCH_ON,21:14:3.667953,2024-10-09
TOUCH_OFF,21:14:6.155731,2024-10-09
TOUCH_ON,21:14:6.880142,2024-10-09
TOUCH_OFF,21:14:7.790543,2024-10-09
TOUCH_ON,21:14:8.050827,2024-10-09
TOUCH_OFF,21:14:9.127136,2024-10-09
TOUCH_ON,21:14:13.042419,2024-10-09
TOUCH_OFF,21:14:13.260651,2024-10-09
PUFF_ON,21:14:14.269608,2024-10-09
PUFF_OFF,21:14:14.269608,2024-10-09
TOUCH_ON,21:14:13.521286,2024-10-09
TOUCH_OFF,21:14:16.251785,2024-10-09
TOUCH_ON,21:14:16.555679,2024-10-09
TOUCH_OFF,21:14:16.878738,2024-10-09
PUFF_ON,21:19:5.143295,2024-10-09
PUFF_OFF,21:19:5.143295,2024-10-09
TOUCH_ON,21:19:9.17923,2024-10-09
TOUCH_OFF,21:19:9.649323,2024-10-09
TOUCH_ON,21:19:9.804306,2024-10-09
TOUCH_OFF,21:19:10.022293,2024-10-09
TOUCH_ON,21:19:14.152161,2024-10-09
TOUCH_OFF,21:19:17.659149,2024-10-09
TOUCH_ON,21:19:17.771362,2024-10-09
TOUCH_OFF,21:19:18.137146,2024-10-09
TOUCH_ON,21:19:23.037247,2024-10-09
TOUCH_OFF,21:19:23.297791,2024-10-09
TOUCH_ON,21:19:23.515533,2024-10-09
TOUCH_OFF,21:19:26.666351,2024-10-09
TOUCH_ON,21:19:28.511383,2024-10-09
TOUCH_OFF,21:19:29.424698,2024-10-09
TOUCH_ON,21:19:30.403915,2024-10-09
TOUCH_OFF,21:19:35.172562,2024-10-09
TOUCH_ON,21:19:42.912338,2024-10-09
TOUCH_OFF,21:19:44.291122,2024-10-09
TOUCH_ON,21:19:44.402115,2024-10-09
TOUCH_OFF,21:19:44.515076,2024-10-09
TOUCH_ON,21:19:44.881134,2024-10-09
TOUCH_OFF,21:19:45.03685,2024-10-09
PUFF_ON,21:19:45.512253,2024-10-09
PUFF_OFF,21:19:45.512253,2024-10-09
TOUCH_ON,21:19:45.149078,2024-10-09
TOUCH_OFF,21:19:49.145294,2024-10-09
PUFF_ON,21:19:50.303482,2024-10-09
PUFF_OFF,21:19:50.303482,2024-10-09
TOUCH_ON,21:19:53.638214,2024-10-09
TOUCH_OFF,21:19:54.004608,2024-10-09
TOUCH_ON,21:20:5.884094,2024-10-09
TOUCH_OFF,21:20:9.668823,2024-10-09
TOUCH_ON,21:20:36.885742,2024-10-09
TOUCH_OFF,21:20:36.936234,2024-10-09
TOUCH_ON,21:20:37.259247,2024-10-09
TOUCH_OFF,21:20:38.025894,2024-10-09
TOUCH_ON,21:20:39.809586,2024-10-09
TOUCH_OFF,21:20:39.922577,2024-10-09
TOUCH_ON,21:20:40.140182,2024-10-09
TOUCH_OFF,21:20:42.523941,2024-10-09
TOUCH_ON,21:20:42.641678,2024-10-09
TOUCH_OFF,21:20:42.791168,2024-10-09
PUFF_ON,21:20:43.169281,2024-10-09
PUFF_OFF,21:20:43.169281,2024-10-09
TOUCH_ON,21:20:46.011551,2024-10-09
TOUCH_OFF,21:20:46.167252,2024-10-09
TOUCH_ON,21:20:46.27977,2024-10-09
TOUCH_OFF,21:20:46.39267,2024-10-09
PUFF_ON,21:28:24.387573,2024-10-09
PUFF_OFF,21:28:24.387573,2024-10-09
PUFF_ON,21:29:48.55162,2024-10-09
PUFF_OFF,21:29:48.55162,2024-10-09
PUFF_ON,21:34:10.54718,2024-10-09
PUFF_OFF,21:34:10.54718,2024-10-09
PUFF_ON,21:35:27.557343,2024-10-09
PUFF_OFF,21:35:27.557343,2024-10-09
TOUCH_ON,21:35:27.766632,2024-10-09
TOUCH_OFF,21:35:27.907623,2024-10-09
TOUCH_ON,21:35:59.165695,2024-10-09
TOUCH_OFF,21:35:59.425827,2024-10-09
PUFF_ON,21:35:59.886688,2024-10-09
PUFF_OFF,21:35:59.886688,2024-10-09
TOUCH_ON,21:36:2.391647,2024-10-09
TOUCH_OFF,21:36:2.547256,2024-10-09
PUFF_ON,21:39:51.778519,2024-10-09
PUFF_OFF,21:39:51.778519,2024-10-09
PUFF_ON,21:44:14.685684,2024-10-09
PUFF_OFF,21:44:14.685684,2024-10-09
PUFF_ON,21:59:33.012222,2024-10-09
PUFF_OFF,21:59:33.012222,2024-10-09
PUFF_ON,22:06:13.512619,2024-10-09
PUFF_OFF,22:06:13.512619,2024-10-09
TOUCH_ON,22:06:45.753708,2024-10-09
TOUCH_OFF,22:06:48.166306,2024-10-09
TOUCH_ON,22:06:52.147629,2024-10-09
TOUCH_OFF,22:06:52.553848,2024-10-09
TOUCH_ON,22:06:52.876724,2024-10-09
TOUCH_OFF,22:06:52.927002,2024-10-09
TOUCH_ON,22:06:53.038971,2024-10-09
TOUCH_OFF,22:06:53.297989,2024-10-09
PUFF_ON,22:06:54.055557,2024-10-09
PUFF_OFF,22:06:54.055557,2024-10-09
TOUCH_ON,22:06:53.410263,2024-10-09
TOUCH_OFF,22:06:56.139633,2024-10-09
PUFF_ON,22:08:31.774628,2024-10-09
PUFF_OFF,22:08:31.774628,2024-10-09
TOUCH_ON,22:08:31.894241,2024-10-09
TOUCH_OFF,22:08:32.516052,2024-10-09
TOUCH_ON,22:08:34.150131,2024-10-09
TOUCH_OFF,22:08:34.30574,2024-10-09
PUFF_ON,22:09:20.668823,2024-10-09
PUFF_OFF,22:09:20.668823,2024-10-09
PUFF_ON,22:11:34.168945,2024-10-09
PUFF_OFF,22:11:34.168945,2024-10-09
PUFF_ON,22:13:35.877151,2024-10-09
PUFF_OFF,22:13:35.877151,2024-10-09
PUFF_ON,22:15:12.534683,2024-10-09
PUFF_OFF,22:15:12.534683,2024-10-09
TOUCH_ON,22:15:14.274536,2024-10-09
TOUCH_OFF,22:15:14.429916,2024-10-09
PUFF_ON,22:21:21.898956,2024-10-09
PUFF_OFF,22:21:21.898956,2024-10-09
TOUCH_ON,22:21:21.893295,2024-10-09
TOUCH_OFF,22:21:22.301926,2024-10-09
TOUCH_ON,22:21:24.399673,2024-10-09
TOUCH_OFF,22:21:24.807877,2024-10-09
PUFF_ON,22:30:9.131943,2024-10-09
PUFF_OFF,22:30:9.131943,2024-10-09
PUFF_ON,22:36:17.898056,2024-10-09
PUFF_OFF,22:36:17.898056,2024-10-09
PUFF_ON,22:38:57.645859,2024-10-09
PUFF_OFF,22:38:57.645859,2024-10-09
PUFF_ON,22:43:37.138657,2024-10-09
PUFF_OFF,22:43:37.138657,2024-10-09
PUFF_ON,23:04:11.664505,2024-10-09
PUFF_OFF,23:04:11.664505,2024-10-09
TOUCH_ON,23:04:15.411255,2024-10-09
TOUCH_OFF,23:04:15.629379,2024-10-09
PUFF_ON,23:19:31.019913,2024-10-09
PUFF_OFF,23:19:31.019913,2024-10-09
TOUCH_ON,23:19:30.653976,2024-10-09
TOUCH_OFF,23:19:33.045212,2024-10-09
TOUCH_ON,23:30:6.509872,2024-10-09
TOUCH_OFF,23:30:6.664734,2024-10-09
TOUCH_ON,23:30:7.686768,2024-10-09
TOUCH_OFF,23:30:7.904999,2024-10-09
TOUCH_ON,23:30:8.017059,2024-10-09
TOUCH_OFF,23:30:11.255753,2024-10-09
PUFF_ON,23:30:55.50206,2024-10-09
PUFF_OFF,23:30:55.50206,2024-10-09
TOUCH_ON,23:30:59.394287,2024-10-09
TOUCH_OFF,23:30:59.654984,2024-10-09
TOUCH_ON,23:30:59.809906,2024-10-09
TOUCH_OFF,23:31:14.644272,2024-10-09
TOUCH_ON,23:31:15.263718,2024-10-09
TOUCH_OFF,23:31:17.646072,2024-10-09
TOUCH_ON,23:31:18.011917,2024-10-09
TOUCH_OFF,23:31:18.376251,2024-10-09
TOUCH_ON,00:07:39.125381,2024-10-10
TOUCH_OFF,00:07:41.263519,2024-10-10
TOUCH_ON,00:07:41.672745,2024-10-10
TOUCH_OFF,00:07:43.659454,2024-10-10
TOUCH_ON,00:07:45.907257,2024-10-10
TOUCH_OFF,00:07:46.63736,2024-10-10
TOUCH_ON,00:07:48.029465,2024-10-10
TOUCH_OFF,00:07:48.142365,2024-10-10
TOUCH_ON,00:07:48.259628,2024-10-10
TOUCH_OFF,00:07:49.667007,2024-10-10
TOUCH_ON,00:07:49.77951,2024-10-10
TOUCH_OFF,00:07:50.250565,2024-10-10
TOUCH_ON,00:07:55.510239,2024-10-10
TOUCH_OFF,00:07:58.533615,2024-10-10
TOUCH_ON,00:07:58.645172,2024-10-10
TOUCH_OFF,00:07:58.799759,2024-10-10
TOUCH_ON,00:08:5.279129,2024-10-10
TOUCH_OFF,00:08:6.001526,2024-10-10
TOUCH_ON,00:08:9.011444,2024-10-10
TOUCH_OFF,00:08:9.169815,2024-10-10
TOUCH_ON,00:08:9.535248,2024-10-10
TOUCH_OFF,00:08:9.795197,2024-10-10
TOUCH_ON,00:08:10.011398,2024-10-10
TOUCH_OFF,00:08:13.796021,2024-10-10
PUFF_ON,00:08:10.764618,2024-10-10
PUFF_OFF,00:08:14.310608,2024-10-10
TOUCH_ON,00:08:14.161224,2024-10-10
TOUCH_OFF,00:08:14.674118,2024-10-10
TOUCH_ON,00:08:14.892212,2024-10-10
TOUCH_OFF,00:08:15.005264,2024-10-10
TOUCH_ON,00:08:15.159424,2024-10-10
TOUCH_OFF,00:08:19.035263,2024-10-10
TOUCH_ON,00:08:20.162643,2024-10-10
TOUCH_OFF,00:08:32.384613,2024-10-10
TOUCH_ON,00:08:32.645187,2024-10-10
TOUCH_OFF,00:08:33.413437,2024-10-10
TOUCH_ON,00:08:33.525757,2024-10-10
TOUCH_OFF,00:08:33.638718,2024-10-10
PUFF_ON,00:08:34.51532,2024-10-10
PUFF_OFF,00:08:38.277893,2024-10-10
TOUCH_ON,00:08:38.279099,2024-10-10
TOUCH_OFF,00:08:38.539719,2024-10-10
TOUCH_ON,00:08:38.906281,2024-10-10
TOUCH_OFF,00:08:39.377869,2024-10-10
TOUCH_ON,00:08:40.506104,2024-10-10
TOUCH_OFF,00:08:40.76709,2024-10-10
TOUCH_ON,00:08:42.25499,2024-10-10
TOUCH_OFF,00:08:44.918488,2024-10-10
TOUCH_ON,00:13:39.655014,2024-10-10
TOUCH_OFF,00:13:40.919998,2024-10-10
PUFF_ON,00:13:42.009216,2024-10-10
PUFF_OFF,00:13:44.878586,2024-10-10
TOUCH_ON,00:13:45.006195,2024-10-10
TOUCH_OFF,00:13:45.41362,2024-10-10
PUFF_ON,00:18:57.14061,2024-10-10
PUFF_OFF,00:18:59.25174,2024-10-10
TOUCH_ON,00:19:36.638748,2024-10-10
TOUCH_OFF,00:19:37.553574,2024-10-10
PUFF_ON,00:19:37.256454,2024-10-10
PUFF_OFF,00:19:39.016083,2024-10-10
TOUCH_ON,00:19:39.040192,2024-10-10
TOUCH_OFF,00:19:39.408813,2024-10-10
TOUCH_ON,00:21:2.775314,2024-10-10
TOUCH_OFF,00:21:3.035736,2024-10-10
TOUCH_ON,00:21:3.507675,2024-10-10
TOUCH_OFF,00:21:3.663483,2024-10-10
TOUCH_ON,00:21:3.924515,2024-10-10
TOUCH_OFF,00:21:4.902893,2024-10-10
PUFF_ON,00:21:3.766998,2024-10-10
PUFF_OFF,00:21:6.417297,2024-10-10
TOUCH_ON,00:21:5.166351,2024-10-10
TOUCH_OFF,00:21:6.503189,2024-10-10
TOUCH_ON,00:21:6.763351,2024-10-10
TOUCH_OFF,00:21:6.876297,2024-10-10
TOUCH_ON,00:21:41.292542,2024-10-10
TOUCH_OFF,00:21:41.510803,2024-10-10
PUFF_ON,00:21:42.382568,2024-10-10
PUFF_OFF,00:21:44.665497,2024-10-10
TOUCH_ON,00:21:44.920395,2024-10-10
TOUCH_OFF,00:21:45.684616,2024-10-10
TOUCH_ON,00:21:46.007416,2024-10-10
TOUCH_OFF,00:21:46.162949,2024-10-10
PUFF_ON,00:23:18.060852,2024-10-10
PUFF_OFF,00:23:20.144257,2024-10-10
TOUCH_ON,00:23:16.650513,2024-10-10
TOUCH_OFF,00:23:21.258179,2024-10-10
TOUCH_ON,00:27:42.262985,2024-10-10
TOUCH_OFF,00:27:43.283798,2024-10-10
PUFF_ON,00:27:42.671432,2024-10-10
PUFF_OFF,00:27:45.171432,2024-10-10
TOUCH_ON,00:27:45.386932,2024-10-10
TOUCH_OFF,00:27:45.538284,2024-10-10
TOUCH_ON,00:27:45.756165,2024-10-10
TOUCH_OFF,00:27:45.806519,2024-10-10
TOUCH_ON,00:27:46.383713,2024-10-10
TOUCH_OFF,00:27:46.434189,2024-10-10
PUFF_ON,00:29:59.88681,2024-10-10
PUFF_OFF,00:30:1.919769,2024-10-10
TOUCH_ON,00:29:58.918854,2024-10-10
TOUCH_OFF,00:30:3.009674,2024-10-10
PUFF_ON,00:37:32.277893,2024-10-10
PUFF_OFF,00:37:34.769089,2024-10-10
TOUCH_ON,00:37:31.184708,2024-10-10
TOUCH_OFF,00:37:35.67128,2024-10-10
PUFF_ON,00:38:18.378113,2024-10-10
PUFF_OFF,00:38:20.546951,2024-10-10
TOUCH_ON,00:38:17.165634,2024-10-10
TOUCH_OFF,00:38:21.685699,2024-10-10
PUFF_ON,00:41:54.915146,2024-10-10
PUFF_OFF,00:41:56.669693,2024-10-10
TOUCH_ON,00:41:53.926834,2024-10-10
TOUCH_OFF,00:41:57.516769,2024-10-10
PUFF_ON,00:46:3.269638,2024-10-10
PUFF_OFF,00:46:4.782135,2024-10-10
TOUCH_ON,00:46:2.263596,2024-10-10
TOUCH_OFF,00:46:5.753326,2024-10-10
PUFF_ON,00:46:50.78772,2024-10-10
PUFF_OFF,00:46:52.515366,2024-10-10
TOUCH_ON,00:46:48.309647,2024-10-10
TOUCH_OFF,00:46:53.510086,2024-10-10
TOUCH_ON,00:52:23.788116,2024-10-10
TOUCH_OFF,00:52:24.153046,2024-10-10
PUFF_ON,00:52:24.930389,2024-10-10
PUFF_OFF,00:52:26.894913,2024-10-10
TOUCH_ON,00:52:24.265411,2024-10-10
TOUCH_OFF,00:52:27.256287,2024-10-10
TOUCH_ON,00:52:27.410202,2024-10-10
TOUCH_OFF,00:52:27.920807,2024-10-10
TOUCH_ON,00:54:19.80571,2024-10-10
TOUCH_OFF,00:54:20.12825,2024-10-10
PUFF_ON,00:54:21.013245,2024-10-10
PUFF_OFF,00:54:22.417358,2024-10-10
TOUCH_ON,00:54:22.631668,2024-10-10
TOUCH_OFF,00:54:23.789932,2024-10-10
TOUCH_ON,00:55:43.683746,2024-10-10
TOUCH_OFF,00:55:44.258347,2024-10-10
TOUCH_ON,00:55:44.519257,2024-10-10
TOUCH_OFF,00:55:44.782211,2024-10-10
TOUCH_ON,00:55:45.654984,2024-10-10
TOUCH_OFF,00:55:45.914841,2024-10-10
TOUCH_ON,00:55:46.53476,2024-10-10
TOUCH_OFF,00:55:47.047073,2024-10-10
TOUCH_ON,00:55:47.264694,2024-10-10
TOUCH_OFF,00:55:47.629578,2024-10-10
TOUCH_ON,00:55:47.890381,2024-10-10
TOUCH_OFF,00:55:49.007858,2024-10-10
TOUCH_ON,00:55:53.886032,2024-10-10
TOUCH_OFF,00:55:55.399765,2024-10-10
TOUCH_ON,00:55:55.807892,2024-10-10
TOUCH_OFF,00:55:56.424164,2024-10-10
TOUCH_ON,01:02:27.515839,2024-10-10
TOUCH_OFF,01:02:28.634399,2024-10-10
TOUCH_ON,01:02:34.432465,2024-10-10
TOUCH_OFF,01:02:34.797226,2024-10-10
TOUCH_ON,01:02:35.163406,2024-10-10
TOUCH_OFF,01:02:35.27626,2024-10-10
TOUCH_ON,01:02:35.641342,2024-10-10
TOUCH_OFF,01:02:39.629364,2024-10-10
TOUCH_ON,01:02:40.809982,2024-10-10
TOUCH_OFF,01:02:41.530365,2024-10-10
TOUCH_ON,01:02:42.404099,2024-10-10
TOUCH_OFF,01:02:42.55957,2024-10-10
TOUCH_ON,01:02:44.003021,2024-10-10
TOUCH_OFF,01:02:44.411545,2024-10-10
TOUCH_ON,01:02:44.522217,2024-10-10
TOUCH_OFF,01:02:45.933701,2024-10-10
TOUCH_ON,01:02:46.298874,2024-10-10
TOUCH_OFF,01:02:49.437424,2024-10-10
TOUCH_ON,01:02:50.162247,2024-10-10
TOUCH_OFF,01:02:50.422424,2024-10-10
TOUCH_ON,01:02:58.780075,2024-10-10
TOUCH_OFF,01:02:59.040894,2024-10-10
TOUCH_ON,01:02:59.301498,2024-10-10
TOUCH_OFF,01:03:0.131271,2024-10-10
TOUCH_ON,01:03:0.391785,2024-10-10
TOUCH_OFF,01:03:0.908249,2024-10-10
TOUCH_ON,01:03:14.012619,2024-10-10
TOUCH_OFF,01:03:14.16777,2024-10-10
TOUCH_ON,01:03:14.532883,2024-10-10
TOUCH_OFF,01:03:14.793289,2024-10-10
TOUCH_ON,01:03:15.010406,2024-10-10
TOUCH_OFF,01:03:15.880493,2024-10-10
TOUCH_ON,01:03:16.500412,2024-10-10
TOUCH_OFF,01:03:16.761261,2024-10-10
TOUCH_ON,01:03:17.931168,2024-10-10
TOUCH_OFF,01:03:18.39946,2024-10-10
TOUCH_ON,01:03:18.552979,2024-10-10
TOUCH_OFF,01:03:18.875809,2024-10-10
PUFF_ON,01:03:19.639206,2024-10-10
PUFF_OFF,01:03:21.639038,2024-10-10
TOUCH_ON,01:03:19.284821,2024-10-10
TOUCH_OFF,01:03:22.032913,2024-10-10
TOUCH_ON,01:03:22.186493,2024-10-10
TOUCH_OFF,01:03:22.508163,2024-10-10
TOUCH_ON,01:04:5.752579,2024-10-10
TOUCH_OFF,01:04:6.158966,2024-10-10
TOUCH_ON,01:04:6.673615,2024-10-10
TOUCH_OFF,01:04:7.039429,2024-10-10
PUFF_ON,01:04:8.68544,2024-10-10
PUFF_OFF,01:04:11.035492,2024-10-10
TOUCH_ON,01:04:7.150391,2024-10-10
TOUCH_OFF,01:04:12.149338,2024-10-10
TOUCH_ON,01:07:54.41777,2024-10-10
TOUCH_OFF,01:07:54.782883,2024-10-10
PUFF_ON,01:07:55.785919,2024-10-10
PUFF_OFF,01:07:57.298187,2024-10-10
TOUCH_ON,01:07:55.043106,2024-10-10
TOUCH_OFF,01:07:58.170532,2024-10-10
TOUCH_ON,01:08:26.176941,2024-10-10
TOUCH_OFF,01:08:26.646378,2024-10-10
TOUCH_ON,01:08:27.055023,2024-10-10
TOUCH_OFF,01:08:27.167908,2024-10-10
PUFF_ON,01:08:28.270203,2024-10-10
PUFF_OFF,01:08:30.250702,2024-10-10
TOUCH_ON,01:08:27.532455,2024-10-10
TOUCH_OFF,01:08:31.260696,2024-10-10
TOUCH_ON,01:11:38.250885,2024-10-10
TOUCH_OFF,01:11:40.167572,2024-10-10
TOUCH_ON,01:11:40.384323,2024-10-10
TOUCH_OFF,01:11:40.644379,2024-10-10
TOUCH_ON,01:11:40.764328,2024-10-10
TOUCH_OFF,01:11:40.807129,2024-10-10
TOUCH_ON,01:11:41.426224,2024-10-10
TOUCH_OFF,01:11:42.146774,2024-10-10
TOUCH_ON,01:11:42.302063,2024-10-10
TOUCH_OFF,01:11:44.387512,2024-10-10
PUFF_ON,01:11:42.792496,2024-10-10
PUFF_OFF,01:11:44.502579,2024-10-10
TOUCH_ON,01:11:45.376846,2024-10-10
TOUCH_OFF,01:11:45.427338,2024-10-10
PUFF_ON,01:18:42.165985,2024-10-10
PUFF_OFF,01:18:44.517395,2024-10-10
TOUCH_ON,01:18:40.773392,2024-10-10
TOUCH_OFF,01:18:44.661942,2024-10-10
TOUCH_ON,01:18:44.773254,2024-10-10
TOUCH_OFF,01:18:45.534348,2024-10-10
PUFF_ON,01:23:53.650955,2024-10-10
